"","df9f127f34e52758c22bb8768ea9dd1d","X726f137d48a9a16971165106f5accbc3","X192b9d0e30798cb5d4a686f2b25b046b","X8bb6ba264b60216d22b221d5c6c0992e","X4603641854a42087dd05682bc365b2b2","X31e4d9092a2fe5d08a565a11d5c0a510","X065259ec202538d9a00670abd44fc85d","d2db2c90c9f6401ed400e43cd16e7846","X71c8a0b854b50dd6b2845d87007e5ad4","X90c8784ec39588e5031c9e4950c88efa","X519335ba0a9cc277b802a53b482bce49","f3eefe548d5b25a70eff6ded2ac754cb","f99a6053aeb89ad886d5acae4e1e77b5","c50df3a28f2c5b2ed3fcec3c8c0dbce3","fbdfdbc22fcb0362b5fe57dcee55fed6","X23769d724c8f54a20fc5503775e0d215","X43c74972f95d6719e0a57265faf133ff","X27411089f2f049c2a454db6aac7c5d0b","a4d62e1254481f8aa0a1fd7b2f28dddf","fcca31a8dba0488eb8879120277f149b","X6621ec621365d2e452925f53b69d7fa8","ad568b74428dbece1b14338b18a261b9","X733666313c4bfa4aee6abca3478eed6e","X72c7f54f73e0c27bef2f8ea144f989eb","X0b85d04d31bae6800df285cbbea2976c","X98cedaeb6530038a7c03909a8fffac4d","X5dbb8b0090393f98803bec4188360a21","X83b3780d81b53c75005807be459eb58c","X3a2c7d75cfe5ecf2bb7365399890fdb4","f7e4d6e9e0a0370a86c8c5fd06c3abbb","X3e5948251286e38076a2b64de3ce2c04","X0c897461dd87a51b819cb5cd2673b1cc","X53976109a60d93a15b345e47740ea7bd","e6463a720ccb096471a4b7b4ca2757b0","X66dab50962e1791cd3e6ab748e873c55","ed9923136d584bc3ff8524cd9eebdc93","c752f8a0b6dc047724cdb7f5f861aa35","ed33772a1caee90939081a3385e863b9","X74102cb314b4c3ba9f7dc88e4be09649","X2988a53743a50b6579198acf6a5cb70e","c3492868939e3115d88cd6bcd520726d","X264b149f3c269c37a1309792a8ca5ecc","X3c0f10bb5340d817636f203a0e132fdd","e9b701f61b7096cb0d7bb24cb2ba68e2","e7d24fb78850aa4194897270760d7f9f","c281b48a9ac15ab8db31d16fd7f6061a","ac497e41b16230691a63a326f1520573","X67b1a0b8a0351166d4e8978b1640913a","X861046dc390acf5d219614c8471a9a35","fc09aae0332019d4c733aeeaffb3ab07","X54a82865c7fb0a242e0e52c1629dcfa1","X0ab462899af75a39915e9dc4a0b872c2","fa479e1e8d76ccfafce1e9c8b17399a1","eaf307555b1ef040e7155ad169ba3637","b726c83a8023ca819ac68b75921d588e","ba63b0f31c182217ace0bd6fc39b027b","X931bb825089e4e983501f63d6b0ab6e2","X663353c380a5a14d9f0b5afdb3afbe08","X020dfe956e6e2e235703c7a5d833ec20","X20ff23552df9cf3f03ec93dfd095b42c","X10819d4184b7fe808f57b65a0e9174d1","e6bb66b5a45fe0fda71582bc237bd3df","X99a30d2e520c0bb462c9d36594b679ef"
"S.2017.NAM-13.06.R",0,0,0,1536.92672290172,0,7025.950733265,0,0,0,0,548.902401036328,0,0,0,0,4638.1132678588,0,0,0,0,0,0,0,0,0,329.341440621797,0,329.341440621797,0,0,0,0,0,0,0,6916.17025305773,0,0,0,0,0,0,0,0,0,0,1454.4793418481,0,0,0,37816.4628880505,0,0,219.560960414531,0,0,0,0,0,0,290102.671826711,9248.44535297127,1265.52466353769
"S.2017.NAM-13.09.R",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213.360505876664,0,0,0,0,0,0,633.130988017875,0,0,0,0,0,28.7678565231924,0,0,0,45.5842706915552,0,0,0,28.7678565231924,0,0,0,0,40.7533667375096,0,1261.76179637278,0,28.7678565231924,254.113872614173,876.185821756047,393.319468822057,0,0,0,0,37651.6081351439,0,1439.47586716234
"S.2017.NAM-14.03.R",0,0,0,0,238707.098395294,0,0,0,0,0,0,0,0,118782.479584261,0,0,0,0,0,0,0,0,0,0,0,761.426151181162,11421.3922677174,118782.479584261,0,0,0,0,0,808.655307305864,0,0,0,12182.8184188986,0,0,0,262692.022157501,0,118782.479584261,0,0,0,0,0,0,0,296956.198960653,0,0,178173.719376392,0,0,0,0,0,2192803.6416444,0,0
"S.2017.NAM-14.06.R",0,0,0,0,0,0,0,0,0,0,0,971.503377188615,0,1943.00675437723,388.601350875446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,644.889366925928,0,0,0,184.254104835979,1432.13863927856,0,0,332590.942835932,0,0,0,0,0,0,0,0,0,0,388.601350875446,675.029078731159,0,0,0,0,0,0,215979.091807314,0,5066.98788298943
"S.2017.NAM-14.09.R",0,0,0,0,79.3823655051869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63.8501054923462,0,0,0,0,0,0,0,0,0,0,0,0,191.550316477039,0,0,0,0,0,93.2114671077123,0,93.2114671077123,0,0,0,0,0,0,39.6911827525934,0,0,0,0,0,0,2486.88895709353,119.07354825778,159.625263730865
"S.2017.NAM-17.03.R",0,0,0,0,0,0,0,0,0,0,0,499.382244549521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667.317301035176,0,0,0,944.260445239639,0,0,0,0,0,0,0,0,0,0,0,0,54.5040438594041,0,0,81.7560657891061,708.552570172253,0,0,0,0,0,7646.68154563289,0,0
"S.2017.NAM-17.06.R",0,0,0,0,0,867.253906256512,0,0,0,0,0,0,0,0,0,246.668829741657,189.116219864879,0,0,0,0,0,963.142017561091,0,0,0,0,2312.46883886415,223.13552833612,101.959209943572,0,0,0,0,0,0,0,0,0,0,0,751.008299693539,0,0,25841.5842353062,0,2260.98732762636,0,0,0,1417.96687624294,0,0,16046.6598375494,0,0,0,0,0,122.751442904852,3685.21918751917,325.094738279692,4653.63880087797
"S.2017.NAM-17.09.R",0,0,0,381.026213504375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.294027251839,0,0,0,0,0,0,9674.79872478479,0,0,0,56.4734451272241,0,0,87.9291261933173,0,0,0,0,0,0,0,0,0,0,0,0,0,589.362929692104,0,0,155.095507813712,0,0,0,0,0,0,9893.85296082879,0,2842.62782777577
"S.2017.NAM-23.03.R",0,0,0,3923.15414004679,0,468.262074576589,0,0,0,0,0,0,0,0,0,468.262074576589,0,0,0,0,0,863.979542359938,0,0,0,370.423533007052,0,0,0,0,0,0,0,0,0,0,0,740.33401402933,0,0,0,0,0,0,0,0,0,0,0,0,370.423533007052,0,0,1852.11766503526,0,493.556009352886,0,0,0,0,26963.3176170004,370.423533007052,1404.78622372977
"S.2017.NAM-23.06.R",0,0,0,1806.57763626253,0,0,0,0,0,0,860.742605683053,0,0,0,48592.8325571978,0,645.55695426229,0,0,0,0,0,0,0,0,0,0,1291.11390852458,0,0,504825.538233111,0,451.644409065632,0,0,1506.29955994534,0,33298.5105229298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,430.371302841527,677.466613598449,0,0,1506.29955994534,0,0,128393.386326649,1097.20136332792,0
"S.2017.NAM-23.09.R",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181.606074178363,0,298.211911466578,108.963644507018,0,0,108.963644507018,71.8152839082596,0,0,272.409111267545,0,544.818222535089,0,0,0,0,0,71.8152839082596,0,0,36.3212148356726,0,54.4818222535089,254.248503849708,90.8030370891815,1979.50620854416,58.3029186441073,0,0,71.8152839082596,0,0,8507.21851503083,143.630567816519,1293.22422305698
"S.2017.NAM-30.03.R",0,0,0,0,0,0,0,0,0,0,0,91.5119257197699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5829.14625419627,0,0,0,0,0,91.5119257197699,0,0,0,0,0,0,0,0,0,5124.66784030711,0,0,0,0,0,0,19427.6648916183,0,183.02385143954
"S.2017.NAM-30.06.R",0,0,0,0,0,0,0,0,0,0,0,0,0,3177.43132887899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1425.38975501114,296.956198960653,0,0,0,2138.0846325167,0,0,0,8297.40645745727,0,0,0,0,0,0,0,0,7988.12175204157,0,0,0,0,160.806605935372,0,80.4033029676859,0,0,0,0,0,0,333126.321629293,0,241.209908903058
"S.2017.NAM-30.09.R",0,0,0,191.19631267289,114.336076605171,76.2240510701142,0,0,0,0,0,0,0,0,0,190.560127675286,42.4880694828644,0,0,0,0,0,0,0,0,114.336076605171,0,21.2440347414322,0,0,0,0,0,0,0,0,0,375.51127358024,0,76.2240510701142,0,0,0,0,0,0,41.5517069441213,0,0,0,4611.55508974191,0,38.1120255350571,208.940157580055,0,0,0,0,0,0,8642.3799215775,177.216748932158,655.601131549848
"S.2017.NAM-32.03.R",0,0,0,0,0,0,0,0,0,0,0,0,0,5790.68528823477,0,0,0,0,0,0,0,0,0,0,0,0,0,0,935.295114836703,0,0,0,0,0,0,0,0,1286.03078290047,0,0,0,0,0,665.448064897823,500.750699123246,0,0,0,0,0,590.809971132256,0,533.853840828141,7101.11467460698,91.7239224588891,0,0,0,0,0,23680.5931151804,0,0
"S.2017.NAM-32.06.R",0,0,0,332629.508576057,0,365221.307069769,0,0,0,0,0,0,0,0,0,462.103014314466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.029432661276,0,0,27411.3414425218,0,126777.454171664,0,0,0,0,0,0,671643.880058116,0,0,0,1491915.65672635,0,0,270980.880940356,12726.6942411709,0,0,0,1518.33847560467,0,5828933.52489615,92287.8479937887,185526.743164605
"S.2017.NAM-32.09.R",0,0,0,0,0,0,0,0,0,0,0,17.1230329514576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.927201244963,3281.37416113751,0,0,0,0,0,0,0,0,0,391.805869986568,0,0,0,0,0,0,36.9770093133531,0,0,0,221.862055880119,0,0,245.200297593637,25.6845494271864,0,0,0,0,1714.15068119124,21504.7709631443,293.854402489926,5590.30367838963
"S.2017.NAM-37.03.R",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94.2884385480995,0,0,0,534.039932071259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1315.32431142713,0,0
"S.2017.NAM-37.06.R",0,130.817708793239,346.416823155655,0,109.0414439268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327.124331780401,296.353403167056,0,0,0,0,0,0,1242.76823353577,0,0,0,196.226563189859,0,0,0,0,0,611.886770416337,0,115.472274385218,1732.08411577828,0,0,0,0,0,115.472274385218,6672.58830305776,327.124331780401,449.027436624038,0,0,0,0,127079.104367051,769.640878148718,1270.1950182374
"S.2017.NAM-37.09.R",0,29.7700450085868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.3101350257604,24.992806757805,0,355.417989198453,0,0,0,29.7700450085868,0,0,0,44.6550675128802,0,0,0,208.943622812056,0,0,0,0,0,0,0,44.6550675128802,44.6550675128802,0,0,0,0,0,0,0,0,0,3955.20565812649,0,116.099191303429
"S.2017.NAM-43.03.R",0,0,0,0,0,0,0,0,0,0,0,0,0,85.4755190100225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1866.493467553,0,0,0,85.4755190100225,0,1738.28018903797,0,0,0,0,0,0,609.488207672949,0,0,3077.11868436081,0,0,0,0,0,0,17459.3250272502,128.213278515034,0
"S.2017.NAM-43.06.R",0,0,0,382.019123877341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.1009561938671,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611.230598203746,0,0,0,0,0,0,0,0,0,0,19.1009561938671,0,1179.95840646617,0,0,0,764.038247754683,0,0,0,0,0,7232.43159194933,0,0
"S.2017.NAM-43.09.R",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6619468057486,0,0,0,0,0,0,0,0,0,0,47.4813376086321,0,0,0,0,0,0,0,71.2220064129482,0,0,0,0,0,0,0,0,166.184681630212,0,0,35.3238936114972,0,0,0,0,0,0,1781.70864059486,0,319.220833344435
"S.2017.NAM-46.03.R",0,0,0,14951.6407868301,2491.94013113835,0,0,0,0,0,0,0,0,9967.7605245534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2491.94013113835,3582.79963752442,0,545.429753193037,0,6229.85032784587,0,9967.7605245534,0,0,0,0,0,0,0,0,0,0,0,0,0,47233.7080673065,0,2760.27404586183,0,0,0,0,815461.723377191,0,99677.605245534
"S.2017.NAM-46.06.R",0,0,0,1121.94990943783,0,0,0,0,0,0,0,0,0,331.206941104134,0,0,0,0,0,0,545.290648435783,0,0,0,0,441.996759962279,0,0,0,331.334856848091,0,0,0,441.4375657907,0,0,0,876.497589539916,91.5903905216843,0,0,286.280328381429,0,0,0,49.543160453163,272.645324217891,0,0,0,0,33.028773635442,82.571934088605,2255.21915136454,0,0,0,0,0,381.353422856021,50658.1060872836,1444.32015625677,143.140164190715
"S.2017.NAM-46.09.R",0,0,24.0320635792274,174.672241460366,0,0,0,0,0,0,0,0,0,0,0,0,0,21.4125368797491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.609557061621,0,0,0,540.114741882969,0,0,0,0,0,0,0,0,0,0,0,0,0,245.644450057257,0,0,0,0,0,144.192381475364,1488.3751175336,141.20129235799,120.160317896137
"S.2017.NAM-48.03.R",0,0,0,0,306.140411299643,0,0,0,0,0,0,0,0,0,0,0,0,0,765.351028249107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232.906822714238,0,306.140411299643,0,0,0,0,0,0,219.560960414531,0,0,0,30154.8305130148,0,0,0,0,0,0,0,0,0,3613.27904189282,0,0
"S.2017.NAM-48.06.R",0,0,0,0,532.391591762127,5616.7791858958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354.927727841418,510.770337438295,0,0,4171.29108907941,0,0,0,185.985093294772,0,0,0,3543.5010413803,0,3415.5615550414,0,0,0,170.256779146098,0,0,288.073919767812,0,0,0,6419.3019246853,0,0,526.362538778115,0,354.927727841418,0,0,0,0,113715.131685608,0,751.093634904989
"S.2017.NAM-48.09.R",74.7216269139828,0,0,133.869395540501,0,0,0,0,0,0,0,0,0,74.7216269139828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4294.74895390546,0,0,0,186.804067284957,0,0,0,43.573910339054,0,460.673723083407,0,0,0,0,0,0,186.804067284957,0,0,0,597.773015311862,0,0,824.371276684806,0,0,0,0,8025.84321515279,0,182589.772255975,43.573910339054,25309.7222056468
"S.2017.NAM-5.03.R",0,0,0,0,0,0,0,0,0,0,0,0,0,0,209.369823003986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,917.794427076962,0,1145.81170016972,0,53784.8142703637,0,0,0,20961.6140442814,0,0,0,0,0,0,0,0,0,0,0,143743.10759348,188654.526398533,0,0,0,0,0,655863.03705667,0,0
"S.2017.NAM-5.06.R",0,0,0,0,0,0,0,0,0,0,0,0,0,186.082213447929,0,1135.89802881124,973.626881838208,0,0,0,0,0,0,0,0,0,0,0,324.542293946069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1298.16917578428,0,0,0,3531.38328237821,0,0,3271.4371651112,163.40591023858,0,0,0,0,0,19774.5049562311,162.271146973035,17250.5668712671
"S.2017.NAM-5.09.R",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.8171465172783,0,1307.94844858916,0,0,0,0,0,0,0,0,0,100.797722338012,0,0,0,164.941727462202,0,0,145.058500753795,0,0,0,247.412591193303,0,0,581.790371116677,201.595444676025,0,0,0,0,0,11677.7173824988,133.963230800055,265.739449800214
"S.2017.NAM-72.03.R",0,0,428.817615827658,3223.89118292627,0,0,0,0,0,0,214.408807913829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,859.704315447006,0,214.408807913829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214.408807913829,0,0,16332.3129097014,0,0
"S.2017.NAM-72.06.R",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.025357829686,608.101431318744,0,0,0,0,0,0,0,0,0,0,5776.96359752807,0,0,0,0,0,24501.8257875012,0,0,10008.4171805777,0,0,0,0,0,0,105569.956276106,0,8057.34396497336
"S.2017.NAM-72.09.R",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.909133561664,0,0,88.6289434802149,118.171924640287,0,0,0,0,0,0,0,0,0,0,0,0,130.327306849331,0,0,0,561.316642041361,0,0,0,0,0,0,0,48.8727400684992,0,3687.13800580233,48.8727400684992,254.57692259414
"S.2017.NAM-76.03.R",4996.50698304842,0,0,1433.03259552058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18209.3672744732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39890.6232184832,0,351.658656663932,0,0,0,999.572058212578,0,4996.50698304842,0,0,0,0,0,0,0,0,0,11375.7008661981,0,0,0,3808.68218720581,0,0,25091.9396263601,0,3305.83180765594
"S.2017.NAM-76.06.R",0,0,7955.99990680529,0,408.031418419218,0,0,0,0,0,500.487975776382,680.052364032031,1864.76717642347,0,0,0,500.487975776382,0,0,0,0,0,0,0,0,272.020945612812,0,1272.99689716558,0,0,0,0,0,0,0,842.428933221712,0,408.031418419218,0,0,0,0,0,0,0,0,842.428933221712,0,272.020945612812,0,0,0,543.212559074366,272.020945612812,816.062836838437,0,0,543.212559074366,0,0,88294.409965952,408.031418419218,37461.1494877168
"S.2017.NAM-76.09.R",22.1774607140144,0,0,57.3274515368057,0,88.7098428560577,0,0,0,0,0,0,0,811.725373013175,0,66.5323821420433,22.1774607140144,0,0,0,0,0,88.7098428560577,0,0,0,0,0,0,183.778978211854,0,0,66.5323821420433,85.9911773052085,0,0,0,811.725373013175,0,321.613211870744,0,0,0,662.224238205633,0,811.725373013175,0,0,811.725373013175,0,91.8894891059268,85.9911773052085,0,332.661910710217,0,0,0,0,0,0,6556.57114774023,209.851010984057,465.726674994303
"S.2017.NAM-79.03.R",0,0,0,0,0,0,0,0,0,0,910.598225092293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325.473913265852,0,607.065483394862,0,929.925466473862,0,0,0,4417.14596575085,0,2124.72919188202,0,0,0,0,0,0,691.489208446541,0,0,23500.2970524461,0,0,0,0,0,3301.23540598221,9550.86714343615,607.065483394862,0
"S.2017.NAM-79.06.R",0,0,0,135.408145691745,0,172.648952884101,0,0,0,0,86.3244764420504,0,258.973429326151,153.664268543676,0,690.595811536403,258.973429326151,0,0,0,0,0,0,0,0,0,0,258.973429326151,172.648952884101,0,0,0,517.946858652302,581.264255568217,470.486755506444,0,0,86.0742605683053,0,0,0,0,0,0,0,0,776.920287978453,0,28.6914201894351,0,554.200081120439,0,0,1208.54267018871,84.2428933221712,0,0,949.569240862554,0,0,11427.3272004578,0,800.920095979989
"S.2017.NAM-79.09.R",0,0,0,2419.51024166246,0,0,0,0,0,0,0,0,0,0,0,0,0,40.5862686506588,0,0,0,0,61.0706835908799,0,0,0,0,81.1725373013175,0,0,0,0,0,2899.50131641829,0,0,0,0,0,4971.75976318901,0,47989.483155819,0,81.1725373013175,0,0,765.7896248269,0,0,0,3825.82096759586,0,0,510.526416551266,896.505385979872,0,0,0,6636.84341516646,0,262847.569260019,0,15166.7072193715
"S.2017.YN04-C1213.03.R",0,0,0,0,0,0,0,0,0,0,0,0,0,1450.92605355368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4933.14858208251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6128.41229109154,586.647306178942,296.462095468206
"S.2017.YN04-C1213.06.R",0,789.543808167173,0,0,0,0,0,0,0,0,0,0,0,263.181269389058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,526.362538778115,0,0,0,5318.61848884752,0,6579.53173472644,0,0,0,0,0,0,20264.9577429574,0,0,0,10319.0626072396,0,0,0,1579.08761633435,0,0,0,0,0,154487.405131377,0,0
"S.2017.YN04-C1213.09.R",0,68.6339442898274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.6339442898274,0,0,0,720.850554319881,0,0,0,0,0,0,0,0,0,45.755962859885,0,0,0,0,0,0,228.779814299425,0,0,0,207.523466827744,59.2924190936413,0,246.511201570751,0,0,0,0,0,114.389907149712,4970.44512156291,0,228.779814299425
